Initial Perceptron Parameter's Error Rate: 50.0% -> [-733.2523296631203, 198.10434115215162, 766.609283154683]

    1-th training, ErrorRate: 50.0% -> [-733.7523296631203, 164.10434115215162, 757.909283154683]
  759-th training, ErrorRate: 53.0% -> [-741.2523296631203, -3.2956588478484647, 368.50928315468275]
  760-th training, ErrorRate: 53.0% -> [-741.2523296631203, -3.2956588478484647, 368.50928315468275]
  761-th training, ErrorRate: 53.0% -> [-741.2523296631203, -3.2956588478484647, 368.50928315468275]
  762-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  763-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  764-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  765-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  766-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  767-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  768-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  769-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  770-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  771-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  772-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  773-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  774-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  775-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  776-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  777-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  778-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  779-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  780-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  781-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  782-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  783-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  784-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  785-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  786-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  787-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  788-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  789-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  790-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  791-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  792-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  793-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  794-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  795-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  796-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  797-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  798-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  799-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  800-th training, ErrorRate: 50.0% -> [-740.7523296631203, 37.954341152151535, 368.85928315468277]
  801-th training, ErrorRate: 53.0% -> [-741.2523296631203, 3.9543411521515353, 360.1592831546828]
  802-th training, ErrorRate: 76.0% -> [-741.7523296631203, -28.445658847848463, 354.05928315468276]
  803-th training, ErrorRate: 73.0% -> [-742.2523296631203, -73.29565884784847, 343.05928315468276]
  804-th training, ErrorRate: 73.0% -> [-742.2523296631203, -73.29565884784847, 343.05928315468276]
  805-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  806-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  807-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  808-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  809-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  810-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  811-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  812-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  813-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  814-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  815-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  816-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  817-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  818-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  819-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  820-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  821-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  822-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  823-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  824-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  825-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  826-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  827-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  828-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  829-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  830-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  831-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  832-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  833-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  834-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  835-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  836-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  837-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  838-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  839-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  840-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  841-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  842-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  843-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  844-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  845-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  846-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  847-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  848-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  849-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  850-th training, ErrorRate: 50.0% -> [-742.7523296631203, -112.14565884784847, 332.45928315468274]
  851-th training, ErrorRate: 82.0% -> [-742.2523296631203, -58.395658847848466, 335.30928315468276]
  852-th training, ErrorRate: 59.0% -> [-741.7523296631203, -9.545658847848465, 338.1592831546828]
  853-th training, ErrorRate: 59.0% -> [-741.7523296631203, -9.545658847848465, 338.1592831546828]
  854-th training, ErrorRate: 59.0% -> [-741.7523296631203, -9.545658847848465, 338.1592831546828]
  855-th training, ErrorRate: 59.0% -> [-741.7523296631203, -9.545658847848465, 338.1592831546828]
  856-th training, ErrorRate: 59.0% -> [-741.7523296631203, -9.545658847848465, 338.1592831546828]
  857-th training, ErrorRate: 59.0% -> [-741.7523296631203, -9.545658847848465, 338.1592831546828]
  858-th training, ErrorRate: 59.0% -> [-741.7523296631203, -9.545658847848465, 338.1592831546828]
  859-th training, ErrorRate: 59.0% -> [-741.7523296631203, -9.545658847848465, 338.1592831546828]
  860-th training, ErrorRate: 59.0% -> [-741.7523296631203, -9.545658847848465, 338.1592831546828]
  861-th training, ErrorRate: 59.0% -> [-741.7523296631203, -9.545658847848465, 338.1592831546828]
  862-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  863-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  864-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  865-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  866-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  867-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  868-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  869-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  870-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  871-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  872-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  873-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  874-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  875-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  876-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  877-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  878-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  879-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  880-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  881-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  882-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  883-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  884-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  885-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  886-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  887-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  888-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  889-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  890-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  891-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  892-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  893-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  894-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  895-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  896-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  897-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  898-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  899-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  900-th training, ErrorRate: 50.0% -> [-741.2523296631203, 31.704341152151535, 338.5092831546828]
  901-th training, ErrorRate: 53.0% -> [-741.7523296631203, -2.2956588478484647, 329.8092831546828]
  902-th training, ErrorRate: 86.0% -> [-742.2523296631203, -34.69565884784846, 323.7092831546828]
  903-th training, ErrorRate: 57.0% -> [-742.7523296631203, -79.54565884784847, 312.7092831546828]
  904-th training, ErrorRate: 57.0% -> [-742.7523296631203, -79.54565884784847, 312.7092831546828]
  905-th training, ErrorRate: 57.0% -> [-742.7523296631203, -79.54565884784847, 312.7092831546828]
  906-th training, ErrorRate: 57.0% -> [-742.7523296631203, -79.54565884784847, 312.7092831546828]
  907-th training, ErrorRate: 57.0% -> [-742.7523296631203, -79.54565884784847, 312.7092831546828]
  908-th training, ErrorRate: 57.0% -> [-742.7523296631203, -79.54565884784847, 312.7092831546828]
  909-th training, ErrorRate: 57.0% -> [-742.7523296631203, -79.54565884784847, 312.7092831546828]
  910-th training, ErrorRate: 57.0% -> [-742.7523296631203, -79.54565884784847, 312.7092831546828]
  911-th training, ErrorRate: 57.0% -> [-742.7523296631203, -79.54565884784847, 312.7092831546828]
  912-th training, ErrorRate: 57.0% -> [-742.7523296631203, -79.54565884784847, 312.7092831546828]
  913-th training, ErrorRate: 57.0% -> [-742.7523296631203, -79.54565884784847, 312.7092831546828]
  914-th training, ErrorRate: 57.0% -> [-742.7523296631203, -79.54565884784847, 312.7092831546828]
  915-th training, ErrorRate: 50.0% -> [-743.2523296631203, -114.54565884784847, 301.85928315468277]
  916-th training, ErrorRate: 50.0% -> [-743.2523296631203, -114.54565884784847, 301.85928315468277]
  917-th training, ErrorRate: 50.0% -> [-743.2523296631203, -114.54565884784847, 301.85928315468277]
  918-th training, ErrorRate: 50.0% -> [-743.2523296631203, -114.54565884784847, 301.85928315468277]
  919-th training, ErrorRate: 50.0% -> [-743.2523296631203, -114.54565884784847, 301.85928315468277]
  920-th training, ErrorRate: 50.0% -> [-743.2523296631203, -114.54565884784847, 301.85928315468277]
  921-th training, ErrorRate: 50.0% -> [-743.2523296631203, -114.54565884784847, 301.85928315468277]
  922-th training, ErrorRate: 50.0% -> [-743.2523296631203, -114.54565884784847, 301.85928315468277]
  923-th training, ErrorRate: 50.0% -> [-743.2523296631203, -114.54565884784847, 301.85928315468277]
  924-th training, ErrorRate: 50.0% -> [-743.2523296631203, -114.54565884784847, 301.85928315468277]
  925-th training, ErrorRate: 50.0% -> [-743.2523296631203, -114.54565884784847, 301.85928315468277]
  926-th training, ErrorRate: 50.0% -> [-743.2523296631203, -114.54565884784847, 301.85928315468277]
